Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:40:31.138,13.594,28.334,18.974,3.166,250.0,250.0,33.825,11.937,4.126,36.907,25.438,15.778,9.660,15.582,4.104,0.435,3.669,3.669,0.000,0.000,0.000,0.000,
17.11.2025,19:40:32.143,21.750,28.200,18.798,3.162,250.0,250.0,32.935,12.570,4.187,39.262,26.937,16.699,10.238,16.503,4.104,0.435,3.669,3.669,0.000,0.000,0.000,0.000,
17.11.2025,19:40:33.132,19.032,27.744,18.347,3.166,250.0,250.0,31.373,10.303,3.746,31.033,21.564,13.375,8.189,13.204,4.120,0.443,3.677,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:34.142,19.032,28.335,18.933,3.180,250.0,250.0,33.569,11.341,4.014,34.477,23.870,14.797,9.073,14.613,4.450,0.622,3.828,3.669,0.000,0.000,0.000,0.000,
17.11.2025,19:40:35.133,29.907,28.516,18.987,3.323,250.0,250.0,30.334,11.341,3.843,31.496,21.906,13.582,8.324,13.423,4.135,0.458,3.677,3.677,0.000,0.000,0.000,1.750,
17.11.2025,19:40:36.146,12.235,32.705,22.884,3.503,250.0,250.0,32.457,10.452,3.185,8.809,7.437,4.615,2.822,4.566,4.184,0.507,3.677,3.660,0.000,0.000,0.000,0.000,
17.11.2025,19:40:37.140,21.750,26.401,17.110,3.082,250.0,250.0,32.457,4.346,3.185,8.809,7.437,4.615,2.822,4.566,4.184,0.507,3.677,3.660,0.000,0.000,0.000,0.000,
17.11.2025,19:40:38.137,20.391,27.758,18.514,3.093,250.0,250.0,33.738,21.094,3.782,32.083,22.231,13.787,8.444,13.615,30.606,4.579,26.027,55.792,0.000,0.000,0.000,0.000,
17.11.2025,19:40:39.145,21.750,27.295,18.855,3.127,250.0,250.0,62.963,21.884,8.873,66.530,46.680,28.946,17.734,28.603,7.395,0.671,6.724,6.681,0.000,0.000,0.000,0.000,
17.11.2025,19:40:40.139,20.391,24.761,17.186,3.140,250.0,250.0,74.366,21.733,8.895,65.880,46.301,28.713,17.588,28.358,7.442,0.707,6.735,6.713,0.000,0.000,0.000,0.000,
17.11.2025,19:40:41.146,19.032,27.054,19.462,3.145,250.0,250.0,57.619,11.987,8.805,32.449,25.505,15.814,9.691,15.630,4.139,0.428,3.711,3.694,0.000,0.000,0.000,0.750,
17.11.2025,19:40:42.140,23.110,28.970,20.210,3.082,250.0,250.0,41.811,13.048,4.344,40.667,27.897,17.307,10.590,17.098,4.296,0.449,3.847,3.987,0.000,0.002,0.250,0.000,
17.11.2025,19:40:43.137,25.829,27.968,18.224,3.130,250.0,250.0,40.318,9.586,4.333,27.632,19.835,12.291,7.544,12.144,4.193,0.491,3.702,3.694,0.000,0.000,0.000,0.000,
17.11.2025,19:40:44.143,24.469,29.228,19.809,3.172,250.0,250.0,35.877,8.973,4.286,25.327,18.377,11.397,6.980,11.249,4.208,0.506,3.702,3.694,0.000,0.000,0.000,0.000,
17.11.2025,19:40:45.132,19.032,28.020,18.641,3.112,250.0,250.0,37.283,35.536,4.063,66.866,43.971,27.262,16.709,26.931,60.992,9.511,51.481,47.574,0.000,0.000,0.000,0.000,
17.11.2025,19:40:46.142,17.672,27.529,19.571,3.089,250.0,250.0,58.344,14.375,8.794,40.333,30.398,18.855,11.543,18.622,5.288,0.469,4.819,4.629,0.000,0.000,0.000,0.000,
17.11.2025,19:40:47.134,20.391,25.136,17.558,3.160,250.0,250.0,46.294,13.217,8.803,36.658,28.117,17.432,10.685,17.224,4.604,0.429,4.175,4.047,0.000,0.000,0.000,0.000,
17.11.2025,19:40:48.145,14.953,25.590,18.043,3.107,250.0,250.0,42.154,11.508,8.807,30.490,24.374,15.117,9.257,14.933,4.176,0.430,3.746,3.746,0.000,0.000,0.000,0.000,
17.11.2025,19:40:49.139,17.672,25.082,17.476,3.148,250.0,250.0,40.693,12.057,8.803,32.732,25.685,15.922,9.763,15.727,4.119,0.425,3.694,3.694,0.000,0.000,0.000,0.000,
17.11.2025,19:40:50.133,19.032,24.683,16.223,3.155,250.0,250.0,61.574,26.889,8.886,82.273,56.473,35.020,21.453,34.591,10.348,0.848,9.500,9.497,0.001,0.000,0.000,0.000,
17.11.2025,19:40:51.137,17.672,27.360,19.699,3.211,250.0,250.0,91.818,26.931,8.888,82.458,56.591,35.086,21.505,34.670,10.295,0.775,9.520,9.520,0.000,0.000,0.000,0.000,
17.11.2025,19:40:52.145,9.516,26.067,18.485,3.145,250.0,250.0,77.512,14.831,8.794,33.567,26.202,16.249,9.953,16.054,16.878,3.095,13.783,3.737,0.000,0.000,0.000,0.000,
17.11.2025,19:40:53.138,19.032,25.183,17.581,3.168,250.0,250.0,40.168,11.118,8.807,28.919,23.405,14.517,8.888,14.333,4.273,0.469,3.804,3.762,0.000,0.000,0.000,0.000,
17.11.2025,19:40:54.145,16.313,26.762,17.698,3.191,250.0,250.0,39.014,9.181,4.358,25.990,18.826,11.676,7.150,11.529,4.263,0.509,3.754,3.754,0.000,0.002,0.000,0.000,
17.11.2025,19:40:55.136,14.953,26.947,17.169,3.158,250.0,250.0,35.203,7.507,3.955,20.030,14.882,9.226,5.656,9.115,4.235,0.498,3.737,3.737,0.000,0.000,0.000,0.000,
17.11.2025,19:40:56.143,16.313,27.769,18.569,3.134,250.0,250.0,33.368,23.846,8.414,77.537,53.312,33.056,20.256,32.651,4.615,0.549,4.066,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:40:57.134,21.750,26.287,18.669,3.159,250.0,250.0,89.366,26.299,8.915,79.889,55.075,34.146,20.929,33.741,10.356,0.777,9.579,9.579,0.000,0.000,0.000,0.000,
17.11.2025,19:40:58.146,17.672,26.244,18.682,3.136,250.0,250.0,90.584,15.055,8.827,34.192,26.613,16.503,10.110,16.296,17.043,3.065,13.978,3.921,0.000,0.000,0.000,0.000,
17.11.2025,19:40:59.144,17.672,26.006,18.398,3.163,250.0,250.0,46.208,11.102,8.863,28.882,23.417,14.516,8.901,14.344,4.176,0.430,3.746,3.746,0.000,0.000,0.000,0.000,
17.11.2025,19:41:0.134,16.313,26.499,18.918,3.138,250.0,250.0,40.421,14.049,8.855,30.623,24.410,15.145,9.265,14.962,16.730,3.025,13.705,3.771,0.000,0.000,0.000,0.000,
17.11.2025,19:41:1.142,17.672,26.603,18.944,3.232,250.0,250.0,39.496,11.978,8.795,32.365,25.450,15.781,9.669,15.597,4.194,0.432,3.762,3.737,0.000,0.000,0.000,0.000,
17.11.2025,19:41:2.138,19.032,27.542,19.268,3.161,250.0,250.0,39.544,11.261,4.357,33.884,23.692,14.688,9.004,14.517,4.349,0.571,3.778,3.771,0.000,0.002,0.000,0.000,
17.11.2025,19:41:3.143,20.391,28.661,18.866,3.169,250.0,250.0,45.317,5.299,3.416,12.192,9.679,5.999,3.680,5.937,4.180,0.434,3.746,3.728,0.000,0.001,0.000,0.000,
17.11.2025,19:41:4.142,13.594,27.424,17.860,3.167,250.0,250.0,30.709,12.109,3.073,20.657,14.701,9.115,5.586,9.005,4.260,0.523,3.737,50.433,0.000,0.000,0.000,0.000,
17.11.2025,19:41:5.143,24.469,27.381,18.009,3.134,250.0,250.0,29.928,10.399,3.551,31.244,21.553,13.368,8.185,13.208,4.561,0.714,3.847,3.762,0.000,0.000,0.000,1.125,
